Overall Qual,Gr Liv Area,Total Bsmt SF,Garage Area,1st Flr SF,Garage Cars,Year Built,Garage Yr Blt,Year Remod/Add,Full Bath,Overall Qual^2,Overall Qual Gr Liv Area,Overall Qual Total Bsmt SF,Overall Qual Garage Area,Overall Qual 1st Flr SF,Overall Qual Garage Cars,Overall Qual Year Built,Overall Qual Garage Yr Blt,Overall Qual Year Remod/Add,Overall Qual Full Bath,Gr Liv Area^2,Gr Liv Area Total Bsmt SF,Gr Liv Area Garage Area,Gr Liv Area 1st Flr SF,Gr Liv Area Garage Cars,Gr Liv Area Year Built,Gr Liv Area Garage Yr Blt,Gr Liv Area Year Remod/Add,Gr Liv Area Full Bath,Total Bsmt SF^2,Total Bsmt SF Garage Area,Total Bsmt SF 1st Flr SF,Total Bsmt SF Garage Cars,Total Bsmt SF Year Built,Total Bsmt SF Garage Yr Blt,Total Bsmt SF Year Remod/Add,Total Bsmt SF Full Bath,Garage Area^2,Garage Area 1st Flr SF,Garage Area Garage Cars,Garage Area Year Built,Garage Area Garage Yr Blt,Garage Area Year Remod/Add,Garage Area Full Bath,1st Flr SF^2,1st Flr SF Garage Cars,1st Flr SF Year Built,1st Flr SF Garage Yr Blt,1st Flr SF Year Remod/Add,1st Flr SF Full Bath,Garage Cars^2,Garage Cars Year Built,Garage Cars Garage Yr Blt,Garage Cars Year Remod/Add,Garage Cars Full Bath,Year Built^2,Year Built Garage Yr Blt,Year Built Year Remod/Add,Year Built Full Bath,Garage Yr Blt^2,Garage Yr Blt Year Remod/Add,Garage Yr Blt Full Bath,Year Remod/Add^2,Year Remod/Add Full Bath,Full Bath^2,SalePrice
5.0,914.0,914.0,444.0,914.0,2.0,1979.0,1979.0,1979.0,1.0,25.0,4570.0,4570.0,2220.0,4570.0,10.0,9895.0,9895.0,9895.0,5.0,835396.0,835396.0,405816.0,835396.0,1828.0,1808806.0,1808806.0,1808806.0,914.0,835396.0,405816.0,835396.0,1828.0,1808806.0,1808806.0,1808806.0,914.0,197136.0,405816.0,888.0,878676.0,878676.0,878676.0,444.0,835396.0,1828.0,1808806.0,1808806.0,1808806.0,914.0,4.0,3958.0,3958.0,3958.0,2.0,3916441.0,3916441.0,3916441.0,1979.0,3916441.0,3916441.0,1979.0,3916441.0,1979.0,1.0,134900
5.0,1328.0,1350.0,308.0,1328.0,1.0,1959.0,1959.0,1959.0,1.0,25.0,6640.0,6750.0,1540.0,6640.0,5.0,9795.0,9795.0,9795.0,5.0,1763584.0,1792800.0,409024.0,1763584.0,1328.0,2601552.0,2601552.0,2601552.0,1328.0,1822500.0,415800.0,1792800.0,1350.0,2644650.0,2644650.0,2644650.0,1350.0,94864.0,409024.0,308.0,603372.0,603372.0,603372.0,308.0,1763584.0,1328.0,2601552.0,2601552.0,2601552.0,1328.0,1.0,1959.0,1959.0,1959.0,1.0,3837681.0,3837681.0,3837681.0,1959.0,3837681.0,3837681.0,1959.0,3837681.0,1959.0,1.0,170000
6.0,1461.0,686.0,225.0,686.0,1.0,1926.0,1926.0,1991.0,1.0,36.0,8766.0,4116.0,1350.0,4116.0,6.0,11556.0,11556.0,11946.0,6.0,2134521.0,1002246.0,328725.0,1002246.0,1461.0,2813886.0,2813886.0,2908851.0,1461.0,470596.0,154350.0,470596.0,686.0,1321236.0,1321236.0,1365826.0,686.0,50625.0,154350.0,225.0,433350.0,433350.0,447975.0,225.0,470596.0,686.0,1321236.0,1321236.0,1365826.0,686.0,1.0,1926.0,1926.0,1991.0,1.0,3709476.0,3709476.0,3834666.0,1926.0,3709476.0,3834666.0,1926.0,3964081.0,1991.0,1.0,135000
6.0,2683.0,930.0,473.0,1364.0,2.0,1990.0,1990.0,1991.0,2.0,36.0,16098.0,5580.0,2838.0,8184.0,12.0,11940.0,11940.0,11946.0,12.0,7198489.0,2495190.0,1269059.0,3659612.0,5366.0,5339170.0,5339170.0,5341853.0,5366.0,864900.0,439890.0,1268520.0,1860.0,1850700.0,1850700.0,1851630.0,1860.0,223729.0,645172.0,946.0,941270.0,941270.0,941743.0,946.0,1860496.0,2728.0,2714360.0,2714360.0,2715724.0,2728.0,4.0,3980.0,3980.0,3982.0,4.0,3960100.0,3960100.0,3962090.0,3980.0,3960100.0,3962090.0,3980.0,3964081.0,3982.0,4.0,290000
7.0,1258.0,1246.0,462.0,1258.0,2.0,2007.0,2007.0,2007.0,2.0,49.0,8806.0,8722.0,3234.0,8806.0,14.0,14049.0,14049.0,14049.0,14.0,1582564.0,1567468.0,581196.0,1582564.0,2516.0,2524806.0,2524806.0,2524806.0,2516.0,1552516.0,575652.0,1567468.0,2492.0,2500722.0,2500722.0,2500722.0,2492.0,213444.0,581196.0,924.0,927234.0,927234.0,927234.0,924.0,1582564.0,2516.0,2524806.0,2524806.0,2524806.0,2516.0,4.0,4014.0,4014.0,4014.0,4.0,4028049.0,4028049.0,4028049.0,4014.0,4028049.0,4028049.0,4014.0,4028049.0,4014.0,4.0,173500
5.0,2008.0,896.0,230.0,1112.0,1.0,1948.0,1948.0,2002.0,3.0,25.0,10040.0,4480.0,1150.0,5560.0,5.0,9740.0,9740.0,10010.0,15.0,4032064.0,1799168.0,461840.0,2232896.0,2008.0,3911584.0,3911584.0,4020016.0,6024.0,802816.0,206080.0,996352.0,896.0,1745408.0,1745408.0,1793792.0,2688.0,52900.0,255760.0,230.0,448040.0,448040.0,460460.0,690.0,1236544.0,1112.0,2166176.0,2166176.0,2226224.0,3336.0,1.0,1948.0,1948.0,2002.0,3.0,3794704.0,3794704.0,3899896.0,5844.0,3794704.0,3899896.0,5844.0,4008004.0,6006.0,9.0,225000
5.0,1187.0,864.0,440.0,1187.0,2.0,1961.0,1961.0,1961.0,1.0,25.0,5935.0,4320.0,2200.0,5935.0,10.0,9805.0,9805.0,9805.0,5.0,1408969.0,1025568.0,522280.0,1408969.0,2374.0,2327707.0,2327707.0,2327707.0,1187.0,746496.0,380160.0,1025568.0,1728.0,1694304.0,1694304.0,1694304.0,864.0,193600.0,522280.0,880.0,862840.0,862840.0,862840.0,440.0,1408969.0,2374.0,2327707.0,2327707.0,2327707.0,1187.0,4.0,3922.0,3922.0,3922.0,2.0,3845521.0,3845521.0,3845521.0,1961.0,3845521.0,3845521.0,1961.0,3845521.0,1961.0,1.0,140500
5.0,990.0,990.0,299.0,990.0,1.0,1994.0,1996.0,1994.0,1.0,25.0,4950.0,4950.0,1495.0,4950.0,5.0,9970.0,9980.0,9970.0,5.0,980100.0,980100.0,296010.0,980100.0,990.0,1974060.0,1976040.0,1974060.0,990.0,980100.0,296010.0,980100.0,990.0,1974060.0,1976040.0,1974060.0,990.0,89401.0,296010.0,299.0,596206.0,596804.0,596206.0,299.0,980100.0,990.0,1974060.0,1976040.0,1974060.0,990.0,1.0,1994.0,1996.0,1994.0,1.0,3976036.0,3980024.0,3976036.0,1994.0,3984016.0,3980024.0,1996.0,3976036.0,1994.0,1.0,126000
8.0,1586.0,960.0,480.0,962.0,2.0,1999.0,1999.0,1999.0,2.0,64.0,12688.0,7680.0,3840.0,7696.0,16.0,15992.0,15992.0,15992.0,16.0,2515396.0,1522560.0,761280.0,1525732.0,3172.0,3170414.0,3170414.0,3170414.0,3172.0,921600.0,460800.0,923520.0,1920.0,1919040.0,1919040.0,1919040.0,1920.0,230400.0,461760.0,960.0,959520.0,959520.0,959520.0,960.0,925444.0,1924.0,1923038.0,1923038.0,1923038.0,1924.0,4.0,3998.0,3998.0,3998.0,4.0,3996001.0,3996001.0,3996001.0,3998.0,3996001.0,3996001.0,3998.0,3996001.0,3998.0,4.0,170000
5.0,990.0,990.0,576.0,990.0,2.0,1995.0,1996.0,1995.0,1.0,25.0,4950.0,4950.0,2880.0,4950.0,10.0,9975.0,9980.0,9975.0,5.0,980100.0,980100.0,570240.0,980100.0,1980.0,1975050.0,1976040.0,1975050.0,990.0,980100.0,570240.0,980100.0,1980.0,1975050.0,1976040.0,1975050.0,990.0,331776.0,570240.0,1152.0,1149120.0,1149696.0,1149120.0,576.0,980100.0,1980.0,1975050.0,1976040.0,1975050.0,990.0,4.0,3990.0,3992.0,3990.0,2.0,3980025.0,3982020.0,3980025.0,1995.0,3984016.0,3982020.0,1996.0,3980025.0,1995.0,1.0,156000
5.0,1600.0,1484.0,319.0,1600.0,1.0,1957.0,1957.0,1997.0,1.0,25.0,8000.0,7420.0,1595.0,8000.0,5.0,9785.0,9785.0,9985.0,5.0,2560000.0,2374400.0,510400.0,2560000.0,1600.0,3131200.0,3131200.0,3195200.0,1600.0,2202256.0,473396.0,2374400.0,1484.0,2904188.0,2904188.0,2963548.0,1484.0,101761.0,510400.0,319.0,624283.0,624283.0,637043.0,319.0,2560000.0,1600.0,3131200.0,3131200.0,3195200.0,1600.0,1.0,1957.0,1957.0,1997.0,1.0,3829849.0,3829849.0,3908129.0,1957.0,3829849.0,3908129.0,1957.0,3988009.0,1997.0,1.0,207500
8.0,1792.0,896.0,590.0,896.0,2.0,2007.0,2007.0,2007.0,2.0,64.0,14336.0,7168.0,4720.0,7168.0,16.0,16056.0,16056.0,16056.0,16.0,3211264.0,1605632.0,1057280.0,1605632.0,3584.0,3596544.0,3596544.0,3596544.0,3584.0,802816.0,528640.0,802816.0,1792.0,1798272.0,1798272.0,1798272.0,1792.0,348100.0,528640.0,1180.0,1184130.0,1184130.0,1184130.0,1180.0,802816.0,1792.0,1798272.0,1798272.0,1798272.0,1792.0,4.0,4014.0,4014.0,4014.0,4.0,4028049.0,4028049.0,4028049.0,4014.0,4028049.0,4028049.0,4014.0,4028049.0,4014.0,4.0,255000
4.0,988.0,462.0,297.0,526.0,1.0,1973.0,1973.0,1973.0,1.0,16.0,3952.0,1848.0,1188.0,2104.0,4.0,7892.0,7892.0,7892.0,4.0,976144.0,456456.0,293436.0,519688.0,988.0,1949324.0,1949324.0,1949324.0,988.0,213444.0,137214.0,243012.0,462.0,911526.0,911526.0,911526.0,462.0,88209.0,156222.0,297.0,585981.0,585981.0,585981.0,297.0,276676.0,526.0,1037798.0,1037798.0,1037798.0,526.0,1.0,1973.0,1973.0,1973.0,1.0,3892729.0,3892729.0,3892729.0,1973.0,3892729.0,3892729.0,1973.0,3892729.0,1973.0,1.0,94900
5.0,1170.0,1170.0,338.0,1170.0,1.0,1958.0,1958.0,1958.0,1.0,25.0,5850.0,5850.0,1690.0,5850.0,5.0,9790.0,9790.0,9790.0,5.0,1368900.0,1368900.0,395460.0,1368900.0,1170.0,2290860.0,2290860.0,2290860.0,1170.0,1368900.0,395460.0,1368900.0,1170.0,2290860.0,2290860.0,2290860.0,1170.0,114244.0,395460.0,338.0,661804.0,661804.0,661804.0,338.0,1368900.0,1170.0,2290860.0,2290860.0,2290860.0,1170.0,1.0,1958.0,1958.0,1958.0,1.0,3833764.0,3833764.0,3833764.0,1958.0,3833764.0,3833764.0,1958.0,3833764.0,1958.0,1.0,140000
3.0,1376.0,738.0,216.0,714.0,1.0,1905.0,1930.0,1950.0,1.0,9.0,4128.0,2214.0,648.0,2142.0,3.0,5715.0,5790.0,5850.0,3.0,1893376.0,1015488.0,297216.0,982464.0,1376.0,2621280.0,2655680.0,2683200.0,1376.0,544644.0,159408.0,526932.0,738.0,1405890.0,1424340.0,1439100.0,738.0,46656.0,154224.0,216.0,411480.0,416880.0,421200.0,216.0,509796.0,714.0,1360170.0,1378020.0,1392300.0,714.0,1.0,1905.0,1930.0,1950.0,1.0,3629025.0,3676650.0,3714750.0,1905.0,3724900.0,3763500.0,1930.0,3802500.0,1950.0,1.0,96900
5.0,1154.0,1154.0,480.0,1154.0,2.0,1966.0,1966.0,1966.0,1.0,25.0,5770.0,5770.0,2400.0,5770.0,10.0,9830.0,9830.0,9830.0,5.0,1331716.0,1331716.0,553920.0,1331716.0,2308.0,2268764.0,2268764.0,2268764.0,1154.0,1331716.0,553920.0,1331716.0,2308.0,2268764.0,2268764.0,2268764.0,1154.0,230400.0,553920.0,960.0,943680.0,943680.0,943680.0,480.0,1331716.0,2308.0,2268764.0,2268764.0,2268764.0,1154.0,4.0,3932.0,3932.0,3932.0,2.0,3865156.0,3865156.0,3865156.0,1966.0,3865156.0,3865156.0,1966.0,3865156.0,1966.0,1.0,154000
8.0,1772.0,725.0,816.0,909.0,2.0,1910.0,1992.0,1999.0,2.0,64.0,14176.0,5800.0,6528.0,7272.0,16.0,15280.0,15936.0,15992.0,16.0,3139984.0,1284700.0,1445952.0,1610748.0,3544.0,3384520.0,3529824.0,3542228.0,3544.0,525625.0,591600.0,659025.0,1450.0,1384750.0,1444200.0,1449275.0,1450.0,665856.0,741744.0,1632.0,1558560.0,1625472.0,1631184.0,1632.0,826281.0,1818.0,1736190.0,1810728.0,1817091.0,1818.0,4.0,3820.0,3984.0,3998.0,4.0,3648100.0,3804720.0,3818090.0,3820.0,3968064.0,3982008.0,3984.0,3996001.0,3998.0,4.0,184900
10.0,2084.0,2078.0,1220.0,2084.0,3.0,2007.0,2007.0,2008.0,2.0,100.0,20840.0,20780.0,12200.0,20840.0,30.0,20070.0,20070.0,20080.0,20.0,4343056.0,4330552.0,2542480.0,4343056.0,6252.0,4182588.0,4182588.0,4184672.0,4168.0,4318084.0,2535160.0,4330552.0,6234.0,4170546.0,4170546.0,4172624.0,4156.0,1488400.0,2542480.0,3660.0,2448540.0,2448540.0,2449760.0,2440.0,4343056.0,6252.0,4182588.0,4182588.0,4184672.0,4168.0,9.0,6021.0,6021.0,6024.0,6.0,4028049.0,4028049.0,4030056.0,4014.0,4028049.0,4030056.0,4014.0,4032064.0,4016.0,4.0,385000
4.0,951.0,951.0,327.0,951.0,1.0,1936.0,1936.0,1950.0,1.0,16.0,3804.0,3804.0,1308.0,3804.0,4.0,7744.0,7744.0,7800.0,4.0,904401.0,904401.0,310977.0,904401.0,951.0,1841136.0,1841136.0,1854450.0,951.0,904401.0,310977.0,904401.0,951.0,1841136.0,1841136.0,1854450.0,951.0,106929.0,310977.0,327.0,633072.0,633072.0,637650.0,327.0,904401.0,951.0,1841136.0,1841136.0,1854450.0,951.0,1.0,1936.0,1936.0,1950.0,1.0,3748096.0,3748096.0,3775200.0,1936.0,3748096.0,3775200.0,1936.0,3802500.0,1950.0,1.0,106500
8.0,2687.0,1455.0,810.0,1466.0,3.0,2000.0,2000.0,2000.0,2.0,64.0,21496.0,11640.0,6480.0,11728.0,24.0,16000.0,16000.0,16000.0,16.0,7219969.0,3909585.0,2176470.0,3939142.0,8061.0,5374000.0,5374000.0,5374000.0,5374.0,2117025.0,1178550.0,2133030.0,4365.0,2910000.0,2910000.0,2910000.0,2910.0,656100.0,1187460.0,2430.0,1620000.0,1620000.0,1620000.0,1620.0,2149156.0,4398.0,2932000.0,2932000.0,2932000.0,2932.0,9.0,6000.0,6000.0,6000.0,6.0,4000000.0,4000000.0,4000000.0,4000.0,4000000.0,4000000.0,4000.0,4000000.0,4000.0,4.0,327000
9.0,2490.0,2458.0,795.0,2490.0,3.0,2005.0,2005.0,2006.0,2.0,81.0,22410.0,22122.0,7155.0,22410.0,27.0,18045.0,18045.0,18054.0,18.0,6200100.0,6120420.0,1979550.0,6200100.0,7470.0,4992450.0,4992450.0,4994940.0,4980.0,6041764.0,1954110.0,6120420.0,7374.0,4928290.0,4928290.0,4930748.0,4916.0,632025.0,1979550.0,2385.0,1593975.0,1593975.0,1594770.0,1590.0,6200100.0,7470.0,4992450.0,4992450.0,4994940.0,4980.0,9.0,6015.0,6015.0,6018.0,6.0,4020025.0,4020025.0,4022030.0,4010.0,4020025.0,4022030.0,4010.0,4024036.0,4012.0,4.0,468000
6.0,1666.0,1204.0,384.0,1204.0,1.0,1927.0,1927.0,1950.0,1.0,36.0,9996.0,7224.0,2304.0,7224.0,6.0,11562.0,11562.0,11700.0,6.0,2775556.0,2005864.0,639744.0,2005864.0,1666.0,3210382.0,3210382.0,3248700.0,1666.0,1449616.0,462336.0,1449616.0,1204.0,2320108.0,2320108.0,2347800.0,1204.0,147456.0,462336.0,384.0,739968.0,739968.0,748800.0,384.0,1449616.0,1204.0,2320108.0,2320108.0,2347800.0,1204.0,1.0,1927.0,1927.0,1950.0,1.0,3713329.0,3713329.0,3757650.0,1927.0,3713329.0,3757650.0,1927.0,3802500.0,1950.0,1.0,135000
6.0,1141.0,1141.0,484.0,1141.0,2.0,2005.0,2005.0,2005.0,1.0,36.0,6846.0,6846.0,2904.0,6846.0,12.0,12030.0,12030.0,12030.0,6.0,1301881.0,1301881.0,552244.0,1301881.0,2282.0,2287705.0,2287705.0,2287705.0,1141.0,1301881.0,552244.0,1301881.0,2282.0,2287705.0,2287705.0,2287705.0,1141.0,234256.0,552244.0,968.0,970420.0,970420.0,970420.0,484.0,1301881.0,2282.0,2287705.0,2287705.0,2287705.0,1141.0,4.0,4010.0,4010.0,4010.0,2.0,4020025.0,4020025.0,4020025.0,2005.0,4020025.0,4020025.0,2005.0,4020025.0,2005.0,1.0,142500
5.0,1464.0,732.0,470.0,732.0,2.0,1968.0,1968.0,1968.0,1.0,25.0,7320.0,3660.0,2350.0,3660.0,10.0,9840.0,9840.0,9840.0,5.0,2143296.0,1071648.0,688080.0,1071648.0,2928.0,2881152.0,2881152.0,2881152.0,1464.0,535824.0,344040.0,535824.0,1464.0,1440576.0,1440576.0,1440576.0,732.0,220900.0,344040.0,940.0,924960.0,924960.0,924960.0,470.0,535824.0,1464.0,1440576.0,1440576.0,1440576.0,732.0,4.0,3936.0,3936.0,3936.0,2.0,3873024.0,3873024.0,3873024.0,1968.0,3873024.0,3873024.0,1968.0,3873024.0,1968.0,1.0,141000
5.0,1347.0,1117.0,0.0,820.0,0.0,1910.0,1965.0,1991.0,1.0,25.0,6735.0,5585.0,0.0,4100.0,0.0,9550.0,9825.0,9955.0,5.0,1814409.0,1504599.0,0.0,1104540.0,0.0,2572770.0,2646855.0,2681877.0,1347.0,1247689.0,0.0,915940.0,0.0,2133470.0,2194905.0,2223947.0,1117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672400.0,0.0,1566200.0,1611300.0,1632620.0,820.0,0.0,0.0,0.0,0.0,0.0,3648100.0,3753150.0,3802810.0,1910.0,3861225.0,3912315.0,1965.0,3964081.0,1991.0,1.0,107500
5.0,1282.0,672.0,240.0,778.0,1.0,1942.0,1942.0,1979.0,1.0,25.0,6410.0,3360.0,1200.0,3890.0,5.0,9710.0,9710.0,9895.0,5.0,1643524.0,861504.0,307680.0,997396.0,1282.0,2489644.0,2489644.0,2537078.0,1282.0,451584.0,161280.0,522816.0,672.0,1305024.0,1305024.0,1329888.0,672.0,57600.0,186720.0,240.0,466080.0,466080.0,474960.0,240.0,605284.0,778.0,1510876.0,1510876.0,1539662.0,778.0,1.0,1942.0,1942.0,1979.0,1.0,3771364.0,3771364.0,3843218.0,1942.0,3771364.0,3843218.0,1942.0,3916441.0,1979.0,1.0,108500
6.0,1320.0,636.0,472.0,636.0,2.0,1994.0,1994.0,1994.0,2.0,36.0,7920.0,3816.0,2832.0,3816.0,12.0,11964.0,11964.0,11964.0,12.0,1742400.0,839520.0,623040.0,839520.0,2640.0,2632080.0,2632080.0,2632080.0,2640.0,404496.0,300192.0,404496.0,1272.0,1268184.0,1268184.0,1268184.0,1272.0,222784.0,300192.0,944.0,941168.0,941168.0,941168.0,944.0,404496.0,1272.0,1268184.0,1268184.0,1268184.0,1272.0,4.0,3988.0,3988.0,3988.0,4.0,3976036.0,3976036.0,3976036.0,3988.0,3976036.0,3976036.0,3988.0,3976036.0,3988.0,4.0,150000
3.0,936.0,216.0,0.0,576.0,0.0,1916.0,1949.0,1950.0,1.0,9.0,2808.0,648.0,0.0,1728.0,0.0,5748.0,5847.0,5850.0,3.0,876096.0,202176.0,0.0,539136.0,0.0,1793376.0,1824264.0,1825200.0,936.0,46656.0,0.0,124416.0,0.0,413856.0,420984.0,421200.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331776.0,0.0,1103616.0,1122624.0,1123200.0,576.0,0.0,0.0,0.0,0.0,0.0,3671056.0,3734284.0,3736200.0,1916.0,3798601.0,3800550.0,1949.0,3802500.0,1950.0,1.0,78000
8.0,1580.0,1580.0,830.0,1580.0,3.0,2007.0,2008.0,2008.0,2.0,64.0,12640.0,12640.0,6640.0,12640.0,24.0,16056.0,16064.0,16064.0,16.0,2496400.0,2496400.0,1311400.0,2496400.0,4740.0,3171060.0,3172640.0,3172640.0,3160.0,2496400.0,1311400.0,2496400.0,4740.0,3171060.0,3172640.0,3172640.0,3160.0,688900.0,1311400.0,2490.0,1665810.0,1666640.0,1666640.0,1660.0,2496400.0,4740.0,3171060.0,3172640.0,3172640.0,3160.0,9.0,6021.0,6024.0,6024.0,6.0,4028049.0,4030056.0,4030056.0,4014.0,4032064.0,4032064.0,4016.0,4032064.0,4016.0,4.0,235128
7.0,1824.0,1643.0,739.0,1824.0,2.0,1971.0,1971.0,2002.0,2.0,49.0,12768.0,11501.0,5173.0,12768.0,14.0,13797.0,13797.0,14014.0,14.0,3326976.0,2996832.0,1347936.0,3326976.0,3648.0,3595104.0,3595104.0,3651648.0,3648.0,2699449.0,1214177.0,2996832.0,3286.0,3238353.0,3238353.0,3289286.0,3286.0,546121.0,1347936.0,1478.0,1456569.0,1456569.0,1479478.0,1478.0,3326976.0,3648.0,3595104.0,3595104.0,3651648.0,3648.0,4.0,3942.0,3942.0,4004.0,4.0,3884841.0,3884841.0,3945942.0,3942.0,3884841.0,3945942.0,3942.0,4008004.0,4004.0,4.0,302000
5.0,1558.0,864.0,440.0,1558.0,2.0,1975.0,1975.0,2001.0,2.0,25.0,7790.0,4320.0,2200.0,7790.0,10.0,9875.0,9875.0,10005.0,10.0,2427364.0,1346112.0,685520.0,2427364.0,3116.0,3077050.0,3077050.0,3117558.0,3116.0,746496.0,380160.0,1346112.0,1728.0,1706400.0,1706400.0,1728864.0,1728.0,193600.0,685520.0,880.0,869000.0,869000.0,880440.0,880.0,2427364.0,3116.0,3077050.0,3077050.0,3117558.0,3116.0,4.0,3950.0,3950.0,4002.0,4.0,3900625.0,3900625.0,3951975.0,3950.0,3900625.0,3951975.0,3950.0,4004001.0,4002.0,4.0,163000
3.0,640.0,0.0,240.0,640.0,1.0,1945.0,1945.0,2007.0,1.0,9.0,1920.0,0.0,720.0,1920.0,3.0,5835.0,5835.0,6021.0,3.0,409600.0,0.0,153600.0,409600.0,640.0,1244800.0,1244800.0,1284480.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57600.0,153600.0,240.0,466800.0,466800.0,481680.0,240.0,409600.0,640.0,1244800.0,1244800.0,1284480.0,640.0,1.0,1945.0,1945.0,2007.0,1.0,3783025.0,3783025.0,3903615.0,1945.0,3783025.0,3903615.0,1945.0,4028049.0,2007.0,1.0,84900
6.0,1322.0,855.0,440.0,855.0,2.0,1974.0,1974.0,1974.0,2.0,36.0,7932.0,5130.0,2640.0,5130.0,12.0,11844.0,11844.0,11844.0,12.0,1747684.0,1130310.0,581680.0,1130310.0,2644.0,2609628.0,2609628.0,2609628.0,2644.0,731025.0,376200.0,731025.0,1710.0,1687770.0,1687770.0,1687770.0,1710.0,193600.0,376200.0,880.0,868560.0,868560.0,868560.0,880.0,731025.0,1710.0,1687770.0,1687770.0,1687770.0,1710.0,4.0,3948.0,3948.0,3948.0,4.0,3896676.0,3896676.0,3896676.0,3948.0,3896676.0,3896676.0,3948.0,3896676.0,3948.0,4.0,147000
7.0,1826.0,910.0,164.0,916.0,1.0,1915.0,1915.0,2005.0,1.0,49.0,12782.0,6370.0,1148.0,6412.0,7.0,13405.0,13405.0,14035.0,7.0,3334276.0,1661660.0,299464.0,1672616.0,1826.0,3496790.0,3496790.0,3661130.0,1826.0,828100.0,149240.0,833560.0,910.0,1742650.0,1742650.0,1824550.0,910.0,26896.0,150224.0,164.0,314060.0,314060.0,328820.0,164.0,839056.0,916.0,1754140.0,1754140.0,1836580.0,916.0,1.0,1915.0,1915.0,2005.0,1.0,3667225.0,3667225.0,3839575.0,1915.0,3667225.0,3839575.0,1915.0,4020025.0,2005.0,1.0,155000
7.0,1339.0,1309.0,484.0,1339.0,2.0,1990.0,1990.0,1990.0,2.0,49.0,9373.0,9163.0,3388.0,9373.0,14.0,13930.0,13930.0,13930.0,14.0,1792921.0,1752751.0,648076.0,1792921.0,2678.0,2664610.0,2664610.0,2664610.0,2678.0,1713481.0,633556.0,1752751.0,2618.0,2604910.0,2604910.0,2604910.0,2618.0,234256.0,648076.0,968.0,963160.0,963160.0,963160.0,968.0,1792921.0,2678.0,2664610.0,2664610.0,2664610.0,2678.0,4.0,3980.0,3980.0,3980.0,4.0,3960100.0,3960100.0,3960100.0,3980.0,3960100.0,3960100.0,3980.0,3960100.0,3980.0,4.0,180000
4.0,1092.0,0.0,0.0,372.0,0.0,1930.0,1949.0,1950.0,2.0,16.0,4368.0,0.0,0.0,1488.0,0.0,7720.0,7796.0,7800.0,8.0,1192464.0,0.0,0.0,406224.0,0.0,2107560.0,2128308.0,2129400.0,2184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138384.0,0.0,717960.0,725028.0,725400.0,744.0,0.0,0.0,0.0,0.0,0.0,3724900.0,3761570.0,3763500.0,3860.0,3798601.0,3800550.0,3898.0,3802500.0,3900.0,4.0,55000
7.0,1146.0,868.0,438.0,1146.0,2.0,2003.0,2003.0,2003.0,2.0,49.0,8022.0,6076.0,3066.0,8022.0,14.0,14021.0,14021.0,14021.0,14.0,1313316.0,994728.0,501948.0,1313316.0,2292.0,2295438.0,2295438.0,2295438.0,2292.0,753424.0,380184.0,994728.0,1736.0,1738604.0,1738604.0,1738604.0,1736.0,191844.0,501948.0,876.0,877314.0,877314.0,877314.0,876.0,1313316.0,2292.0,2295438.0,2295438.0,2295438.0,2292.0,4.0,4006.0,4006.0,4006.0,4.0,4012009.0,4012009.0,4012009.0,4006.0,4012009.0,4012009.0,4006.0,4012009.0,4006.0,4.0,187500
6.0,1125.0,1041.0,352.0,1125.0,1.0,1976.0,1977.0,1976.0,1.0,36.0,6750.0,6246.0,2112.0,6750.0,6.0,11856.0,11862.0,11856.0,6.0,1265625.0,1171125.0,396000.0,1265625.0,1125.0,2223000.0,2224125.0,2223000.0,1125.0,1083681.0,366432.0,1171125.0,1041.0,2057016.0,2058057.0,2057016.0,1041.0,123904.0,396000.0,352.0,695552.0,695904.0,695552.0,352.0,1265625.0,1125.0,2223000.0,2224125.0,2223000.0,1125.0,1.0,1976.0,1977.0,1976.0,1.0,3904576.0,3906552.0,3904576.0,1976.0,3908529.0,3906552.0,1977.0,3904576.0,1976.0,1.0,125000
7.0,2057.0,1017.0,180.0,1020.0,1.0,1936.0,1936.0,1987.0,1.0,49.0,14399.0,7119.0,1260.0,7140.0,7.0,13552.0,13552.0,13909.0,7.0,4231249.0,2091969.0,370260.0,2098140.0,2057.0,3982352.0,3982352.0,4087259.0,2057.0,1034289.0,183060.0,1037340.0,1017.0,1968912.0,1968912.0,2020779.0,1017.0,32400.0,183600.0,180.0,348480.0,348480.0,357660.0,180.0,1040400.0,1020.0,1974720.0,1974720.0,2026740.0,1020.0,1.0,1936.0,1936.0,1987.0,1.0,3748096.0,3748096.0,3846832.0,1936.0,3748096.0,3846832.0,1936.0,3948169.0,1987.0,1.0,250000
